Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Antigua and Barbuda,ATG,Voice and Accountability: Estimate,VA.EST,0.7448558
Antigua and Barbuda,ATG,Voice and Accountability: Number of Sources,VA.NO.SRC,2
Antigua and Barbuda,ATG,Voice and Accountability: Percentile Rank,VA.PER.RNK,71.0145
Antigua and Barbuda,ATG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.9372
Antigua and Barbuda,ATG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,83.09179
Antigua and Barbuda,ATG,Voice and Accountability: Standard Error,VA.STD.ERR,0.2094204
Argentina,ARG,Control of Corruption: Estimate,CC.EST,-0.1163816
Argentina,ARG,Control of Corruption: Number of Sources,CC.NO.SRC,14
Argentina,ARG,Control of Corruption: Percentile Rank,CC.PER.RNK,50
Argentina,ARG,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,44.71154
Argentina,ARG,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,60.57692
Argentina,ARG,Control of Corruption: Standard Error,CC.STD.ERR,0.1313213
Argentina,ARG,Government Effectiveness: Estimate,GE.EST,-0.2169417
Argentina,ARG,Government Effectiveness: Number of Sources,GE.NO.SRC,10
Argentina,ARG,Government Effectiveness: Percentile Rank,GE.PER.RNK,43.26923
Argentina,ARG,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,30.76923
Argentina,ARG,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,57.21154
Argentina,ARG,Government Effectiveness: Standard Error,GE.STD.ERR,0.2080692
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0364368
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,48.58491
Argentina,ARG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,34.43396
Argentina,ARG,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,58.96227
Argentina,ARG,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2323598
Argentina,ARG,Regulatory Quality: Estimate,RQ.EST,-0.5673085
Argentina,ARG,Regulatory Quality: Number of Sources,RQ.NO.SRC,10
Argentina,ARG,Regulatory Quality: Percentile Rank,RQ.PER.RNK,31.73077
Argentina,ARG,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,17.78846
Argentina,ARG,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,41.82692
Argentina,ARG,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1863547
Argentina,ARG,Rule of Law: Estimate,RL.EST,-0.4693715
Argentina,ARG,Rule of Law: Number of Sources,RL.NO.SRC,14
Argentina,ARG,Rule of Law: Percentile Rank,RL.PER.RNK,34.61538
Argentina,ARG,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,25
Argentina,ARG,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,45.67308
Argentina,ARG,Rule of Law: Standard Error,RL.STD.ERR,0.1411097
Argentina,ARG,Voice and Accountability: Estimate,VA.EST,0.5941538
Argentina,ARG,Voice and Accountability: Number of Sources,VA.NO.SRC,13
Argentina,ARG,Voice and Accountability: Percentile Rank,VA.PER.RNK,65.70049
Argentina,ARG,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,58.45411
Argentina,ARG,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,71.0145
Argentina,ARG,Voice and Accountability: Standard Error,VA.STD.ERR,0.1257952
Armenia,ARM,Control of Corruption: Estimate,CC.EST,0.031597
Armenia,ARM,Control of Corruption: Number of Sources,CC.NO.SRC,10
Armenia,ARM,Control of Corruption: Percentile Rank,CC.PER.RNK,57.69231
Armenia,ARM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,46.63462
Armenia,ARM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,63.46154
Armenia,ARM,Control of Corruption: Standard Error,CC.STD.ERR,0.152323
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,-0.1242361
Armenia,ARM,Government Effectiveness: Number of Sources,GE.NO.SRC,8
Armenia,ARM,Government Effectiveness: Percentile Rank,GE.PER.RNK,48.55769
Armenia,ARM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,34.13462
Armenia,ARM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,62.01923
Armenia,ARM,Government Effectiveness: Standard Error,GE.STD.ERR,0.2311307
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5712944
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25.9434
Armenia,ARM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,15.09434
Armenia,ARM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,41.98113
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2437513
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,0.2500479
Armenia,ARM,Regulatory Quality: Number of Sources,RQ.NO.SRC,8
Armenia,ARM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,61.05769
Armenia,ARM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,49.03846
Armenia,ARM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,72.59615
Armenia,ARM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2097783
Armenia,ARM,Rule of Law: Estimate,RL.EST,-0.0832231
Armenia,ARM,Rule of Law: Number of Sources,RL.NO.SRC,11
Armenia,ARM,Rule of Law: Percentile Rank,RL.PER.RNK,51.92308
Armenia,ARM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,42.78846
Armenia,ARM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,58.17308
Armenia,ARM,Rule of Law: Standard Error,RL.STD.ERR,0.1471337
Armenia,ARM,Voice and Accountability: Estimate,VA.EST,0.0446616
Armenia,ARM,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Armenia,ARM,Voice and Accountability: Percentile Rank,VA.PER.RNK,49.27536
Armenia,ARM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,39.13044
Armenia,ARM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,55.55556
Armenia,ARM,Voice and Accountability: Standard Error,VA.STD.ERR,0.1304807
Aruba,ABW,Control of Corruption: Estimate,CC.EST,1.235405
Aruba,ABW,Control of Corruption: Number of Sources,CC.NO.SRC,2
Aruba,ABW,Control of Corruption: Percentile Rank,CC.PER.RNK,86.53846
Aruba,ABW,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,77.88461
Aruba,ABW,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,93.75
Aruba,ABW,Control of Corruption: Standard Error,CC.STD.ERR,0.2635069
Aruba,ABW,Government Effectiveness: Estimate,GE.EST,1.129532
Aruba,ABW,Government Effectiveness: Number of Sources,GE.NO.SRC,2
Aruba,ABW,Government Effectiveness: Percentile Rank,GE.PER.RNK,85.09615
Aruba,ABW,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,71.15385
Aruba,ABW,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,95.19231
Aruba,ABW,Government Effectiveness: Standard Error,GE.STD.ERR,0.3582695
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.384053
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,96.22642
Aruba,ABW,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,81.13207
Aruba,ABW,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52831
Aruba,ABW,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2717306
Aruba,ABW,Regulatory Quality: Estimate,RQ.EST,0.9238698
Aruba,ABW,Regulatory Quality: Number of Sources,RQ.NO.SRC,2
Aruba,ABW,Regulatory Quality: Percentile Rank,RQ.PER.RNK,77.88461
Aruba,ABW,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.98077
Aruba,ABW,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,92.78846
Aruba,ABW,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3733453
Aruba,ABW,Rule of Law: Estimate,RL.EST,1.306116
Aruba,ABW,Rule of Law: Number of Sources,RL.NO.SRC,3
Aruba,ABW,Rule of Law: Percentile Rank,RL.PER.RNK,87.5
Aruba,ABW,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,81.25
Aruba,ABW,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,91.82692
Aruba,ABW,Rule of Law: Standard Error,RL.STD.ERR,0.192612
Aruba,ABW,Voice and Accountability: Estimate,VA.EST,1.289108
Aruba,ABW,Voice and Accountability: Number of Sources,VA.NO.SRC,1
Aruba,ABW,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.75362
Aruba,ABW,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,72.46377
Aruba,ABW,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,99.51691
Aruba,ABW,Voice and Accountability: Standard Error,VA.STD.ERR,0.2606463
Australia,AUS,Control of Corruption: Estimate,CC.EST,1.665165
Australia,AUS,Control of Corruption: Number of Sources,CC.NO.SRC,9
Australia,AUS,Control of Corruption: Percentile Rank,CC.PER.RNK,93.75
Australia,AUS,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,88.94231
Australia,AUS,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,95.19231
Australia,AUS,Control of Corruption: Standard Error,CC.STD.ERR,0.1513466
Australia,AUS,Government Effectiveness: Estimate,GE.EST,1.619163
Australia,AUS,Government Effectiveness: Number of Sources,GE.NO.SRC,6
Australia,AUS,Government Effectiveness: Percentile Rank,GE.PER.RNK,93.75
Australia,AUS,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,85.57692
Australia,AUS,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.51923
Australia,AUS,Government Effectiveness: Standard Error,GE.STD.ERR,0.2544763
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8487522
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,73.1132
Australia,AUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,61.79245
Australia,AUS,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,93.39622
Australia,AUS,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2158216
Australia,AUS,Regulatory Quality: Estimate,RQ.EST,1.816904
Australia,AUS,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Australia,AUS,Regulatory Quality: Percentile Rank,RQ.PER.RNK,98.07692
Australia,AUS,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,90.86539
Australia,AUS,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.51923
Australia,AUS,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2324971
Australia,AUS,Rule of Law: Estimate,RL.EST,1.651188
Australia,AUS,Rule of Law: Number of Sources,RL.NO.SRC,9
Australia,AUS,Rule of Law: Percentile Rank,RL.PER.RNK,92.30769
Australia,AUS,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,89.42308
Australia,AUS,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.03846
Australia,AUS,Rule of Law: Standard Error,RL.STD.ERR,0.1582645
Australia,AUS,Voice and Accountability: Estimate,VA.EST,1.304121
Australia,AUS,Voice and Accountability: Number of Sources,VA.NO.SRC,10
Australia,AUS,Voice and Accountability: Percentile Rank,VA.PER.RNK,93.23672
Australia,AUS,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,82.6087
Australia,AUS,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,98.06763
Australia,AUS,Voice and Accountability: Standard Error,VA.STD.ERR,0.1405412
Austria,AUT,Control of Corruption: Estimate,CC.EST,1.509674
Austria,AUT,Control of Corruption: Number of Sources,CC.NO.SRC,10
Austria,AUT,Control of Corruption: Percentile Rank,CC.PER.RNK,90.86539
Austria,AUT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,86.53846
Austria,AUT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,94.71154
Austria,AUT,Control of Corruption: Standard Error,CC.STD.ERR,0.1501352
Austria,AUT,Government Effectiveness: Estimate,GE.EST,1.655057
Austria,AUT,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Austria,AUT,Government Effectiveness: Percentile Rank,GE.PER.RNK,94.71154
Austria,AUT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,86.53846
Austria,AUT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,99.51923
Austria,AUT,Government Effectiveness: Standard Error,GE.STD.ERR,0.2330565
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.851911
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,74.52831
Austria,AUT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,60.37736
Austria,AUT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,93.39622
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2323598
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,1.401355
Austria,AUT,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Austria,AUT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.86539
Austria,AUT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,80.76923
Austria,AUT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,96.63461
Austria,AUT,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2324971
Austria,AUT,Rule of Law: Estimate,RL.EST,1.810441
Austria,AUT,Rule of Law: Number of Sources,RL.NO.SRC,10
Austria,AUT,Rule of Law: Percentile Rank,RL.PER.RNK,97.11539
Austria,AUT,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,90.86539
Austria,AUT,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.51923
Austria,AUT,Rule of Law: Standard Error,RL.STD.ERR,0.1557747
Austria,AUT,Voice and Accountability: Estimate,VA.EST,1.398979
Austria,AUT,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Austria,AUT,Voice and Accountability: Percentile Rank,VA.PER.RNK,95.65218
Austria,AUT,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,88.88889
Austria,AUT,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,98.55073
Austria,AUT,Voice and Accountability: Standard Error,VA.STD.ERR,0.1110868
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,-1.048197
Azerbaijan,AZE,Control of Corruption: Number of Sources,CC.NO.SRC,8
Azerbaijan,AZE,Control of Corruption: Percentile Rank,CC.PER.RNK,16.34615
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,8.653846
Azerbaijan,AZE,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,23.07692
Azerbaijan,AZE,Control of Corruption: Standard Error,CC.STD.ERR,0.1579839
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,-0.1702325
Azerbaijan,AZE,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Azerbaijan,AZE,Government Effectiveness: Percentile Rank,GE.PER.RNK,44.71154
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,30.28846
Azerbaijan,AZE,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,61.53846
Azerbaijan,AZE,Government Effectiveness: Standard Error,GE.STD.ERR,0.2475323
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7252154
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,21.69811
Azerbaijan,AZE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.73585
Azerbaijan,AZE,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,35.37736
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2437513
Azerbaijan,AZE,Regulatory Quality: Estimate,RQ.EST,-0.3147717
Azerbaijan,AZE,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Azerbaijan,AZE,Regulatory Quality: Percentile Rank,RQ.PER.RNK,39.90385
Azerbaijan,AZE,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,26.44231
Azerbaijan,AZE,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,53.36538
Azerbaijan,AZE,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2129243
